"","voting","combined_fips","region","sex","metsize","educnew","incomenew","racenew","classic_music","opera","play","dance_perfom","ballet","livemusperf","museum","books","cinema","sport"
"4503",5,12005,3,1,2,2,2,1,999,999,999,999,999,1,999,999,1,2
"4504",5,12005,3,1,2,1,1,1,999,999,999,999,999,999,999,999,999,999
"4505",5,12005,3,2,2,3,1,1,2,2,2,2,2,999,1,1,1,2
"4506",5,12005,3,2,2,2,3,1,999,999,999,999,999,999,999,999,999,999
"4507",5,12005,3,1,2,1,3,1,2,2,2,2,2,999,2,2,999,999
"4508",5,12005,3,2,2,2,2,1,999,999,999,999,999,999,999,999,999,999
"4509",5,12005,3,2,2,1,1,1,999,999,999,999,999,2,999,999,2,2
"4510",5,12005,3,1,2,3,3,1,999,999,999,999,999,999,999,999,999,999
"4511",5,12005,3,2,2,2,2,1,999,999,999,999,999,2,999,999,2,2
"4512",5,12005,3,1,2,1,1,1,2,2,2,2,2,999,2,2,999,999
"4513",5,12005,3,2,2,1,3,2,999,999,999,999,999,2,999,999,2,2
"4514",5,12005,3,1,2,1,3,1,2,2,1,2,2,999,1,2,999,999
"4515",5,12005,3,2,2,3,1,1,999,999,999,999,999,2,999,999,999,999
"4516",5,12005,3,2,2,1,2,1,999,999,999,999,999,999,999,999,999,999
"4517",5,12005,3,2,2,1,1,3,999,999,999,999,999,2,999,999,999,999
"4518",5,12005,3,1,2,1,1,1,2,2,2,2,2,999,2,1,2,2
"4519",5,12005,3,1,2,2,2,1,999,999,999,999,999,999,999,999,999,999
"4520",5,12005,3,1,2,2,2,1,999,999,999,999,999,2,999,999,2,2
"4521",5,12005,3,2,2,1,2,1,999,999,999,999,999,999,999,999,999,999
"4522",5,12005,3,2,2,2,1,2,999,999,999,999,999,999,999,999,999,999
"4523",5,12005,3,2,2,2,3,1,999,999,999,999,999,999,999,999,999,999
"4524",5,12005,3,1,2,1,1,1,999,999,999,999,999,2,999,999,999,999
"4525",5,12005,3,1,2,1,2,1,2,2,2,2,2,999,2,1,999,999
"4526",5,12005,3,2,2,1,1,1,999,999,999,999,999,2,999,999,999,999
"4527",5,12005,3,2,2,3,1,1,999,999,999,999,999,999,999,999,999,999
"4528",5,12005,3,1,2,2,1,1,2,2,2,2,2,999,2,2,1,2
"4529",5,12005,3,2,2,2,2,1,999,999,999,999,999,999,999,999,999,999
"4530",5,12005,3,1,2,1,2,4,999,999,999,999,999,1,999,999,1,1
"4531",5,12009,3,2,3,1,1,2,2,1,2,1,2,999,2,1,1,2
"4532",5,12009,3,1,3,3,3,1,2,2,2,2,2,999,2,2,999,999
"4533",5,12009,3,1,3,1,1,1,999,999,999,999,999,2,999,999,999,999
"4534",5,12009,3,1,3,2,1,1,999,999,999,999,999,999,999,999,999,999
"4535",5,12009,3,2,3,1,2,3,999,999,999,999,999,999,999,999,999,999
"4536",5,12009,3,1,3,2,2,4,2,2,2,2,2,999,2,2,999,999
"4537",5,12009,3,2,3,3,2,1,2,2,2,2,2,999,2,2,999,999
"4538",5,12009,3,2,3,2,3,1,999,999,999,999,999,1,999,999,1,2
"4539",5,12009,3,1,3,3,2,1,999,999,999,999,999,999,999,999,999,999
"4540",5,12009,3,1,3,3,1,1,999,999,999,999,999,999,999,999,999,999
"4541",5,12009,3,1,3,2,2,1,999,999,999,999,999,999,999,999,999,999
"4542",5,12009,3,1,3,1,2,1,999,999,999,999,999,2,999,999,999,999
"4543",5,12009,3,1,3,2,2,1,2,2,2,2,2,999,2,1,999,999
"4544",5,12009,3,1,3,1,2,1,999,999,999,999,999,999,999,999,999,999
"4545",5,12009,3,1,3,2,1,2,999,999,999,999,999,2,999,999,1,2
"4546",5,12009,3,1,3,2,1,1,2,2,2,2,2,999,2,2,999,999
"4547",5,12009,3,2,3,3,3,1,999,999,999,999,999,999,999,999,999,999
"4548",5,12009,3,2,3,2,2,1,2,2,2,2,2,999,2,999,999,999
"4549",5,12009,3,1,3,3,3,3,999,999,999,999,999,999,999,999,999,999
"4550",5,12009,3,2,3,2,2,1,2,2,2,2,2,999,2,1,999,999
"4551",5,12009,3,2,3,1,3,1,999,999,999,999,999,999,999,999,999,999
"4552",5,12009,3,2,3,1,1,1,2,2,2,2,2,999,2,2,1,2
"4553",5,12009,3,2,3,1,2,1,999,999,999,999,999,999,999,999,999,999
"4554",5,12009,3,1,3,3,4,1,2,2,1,2,2,999,1,1,1,1
"4555",5,12009,3,1,3,2,2,1,2,2,2,2,2,999,1,1,999,999
"4556",5,12009,3,2,3,1,3,1,999,999,999,999,999,999,999,999,999,999
"4557",5,12009,3,2,3,3,3,1,2,2,2,2,2,999,2,1,999,999
"4558",5,12009,3,1,3,1,1,1,999,999,999,999,999,999,999,999,999,999
"4559",5,12009,3,2,3,1,1,1,2,2,2,2,2,999,2,1,2,2
"4560",5,12009,3,2,3,1,1,1,999,999,999,999,999,2,999,999,999,999
"4561",5,12009,3,1,3,3,3,1,999,999,999,999,999,999,999,999,999,999
"4562",5,12009,3,2,3,3,2,1,999,999,999,999,999,1,999,999,999,999
"4563",5,12009,3,2,3,3,3,3,2,2,2,2,1,999,1,1,999,999
"4564",5,12009,3,2,3,3,1,1,2,2,2,2,2,999,2,2,999,999
"4565",5,12009,3,1,3,2,2,1,999,999,999,999,999,999,999,999,999,999
"4566",5,12009,3,1,3,2,2,1,999,999,999,999,999,999,999,999,999,999
"4567",5,12009,3,1,3,3,1,1,999,999,999,999,999,2,999,999,1,2
"4568",5,12009,3,1,3,3,3,1,999,999,999,999,999,1,999,999,999,999
"4569",5,12009,3,1,3,3,2,1,999,999,999,999,999,999,999,999,999,999
"4570",5,12009,3,2,3,2,1,1,999,999,999,999,999,1,999,999,1,2
"4571",5,12009,3,2,3,1,1,1,2,2,2,2,2,999,2,1,1,2
"4572",5,12009,3,2,3,2,2,1,999,999,999,999,999,999,999,999,999,999
"4573",5,12009,3,1,3,1,3,1,999,999,999,999,999,2,999,999,999,999
"4574",5,12009,3,2,3,2,1,1,999,999,999,999,999,999,999,999,999,999
"4575",5,12009,3,2,3,1,2,3,2,2,2,2,2,999,2,2,999,999
"4576",5,12009,3,2,3,2,2,1,2,2,2,2,2,999,2,2,2,2
"4577",5,12009,3,1,3,3,3,1,999,999,999,999,999,999,999,999,999,999
"4578",5,12009,3,2,3,3,2,1,2,2,2,2,2,999,1,1,1,2
"4579",5,12009,3,1,3,1,1,1,2,2,2,2,2,999,2,999,2,2
"4580",5,12009,3,1,3,3,4,1,999,999,999,999,999,999,999,999,999,999
"4581",5,12009,3,1,3,3,2,1,999,999,999,999,999,999,999,999,999,999
"4582",5,12009,3,2,3,3,4,1,999,999,999,999,999,1,999,999,999,999
"4583",5,12009,3,2,3,2,1,1,999,999,999,999,999,2,999,999,999,999
"4584",5,12009,3,2,3,1,2,1,999,999,999,999,999,1,999,999,999,999
"4585",2,12011,3,1,7,1,1,2,2,2,2,2,2,999,2,2,999,999
"4586",2,12011,3,2,7,2,3,1,2,2,2,2,2,999,2,2,999,999
"4587",2,12011,3,2,7,1,2,2,999,999,999,999,999,2,999,999,1,1
"4588",2,12011,3,1,7,3,3,1,2,2,2,2,2,999,2,2,999,999
"4589",2,12011,3,2,7,1,1,1,999,999,999,999,999,999,999,999,999,999
"4590",2,12011,3,1,7,2,2,1,999,999,999,999,999,2,999,999,999,999
"4591",2,12011,3,2,7,2,2,2,999,999,999,999,999,999,999,999,999,999
"4592",2,12011,3,1,7,3,1,1,2,2,2,2,2,999,2,2,1,2
"4593",2,12011,3,1,7,2,3,1,999,999,999,999,999,2,999,999,1,2
"4594",2,12011,3,1,7,2,3,1,999,999,999,999,999,999,999,999,999,999
"4595",2,12011,3,2,7,1,4,1,2,2,2,999,2,999,999,999,999,999
"4596",2,12011,3,2,7,3,2,1,999,999,999,999,999,999,999,999,999,999
"4597",2,12011,3,2,7,1,1,2,999,999,999,999,999,999,999,999,999,999
"4598",2,12011,3,2,7,1,2,1,2,2,2,2,2,999,2,2,999,999
"4599",2,12011,3,1,7,1,1,1,999,999,999,999,999,2,999,999,999,999
"4600",2,12011,3,2,7,2,3,2,999,999,999,999,999,2,999,999,999,999
"4601",2,12011,3,1,7,1,1,1,999,999,999,999,999,2,999,999,1,1
"4602",2,12011,3,2,7,1,3,2,999,999,999,999,999,2,999,999,999,999
"4603",2,12011,3,1,7,3,1,1,999,999,999,999,999,2,999,999,999,999
"4604",2,12011,3,1,7,3,4,1,2,2,2,2,2,999,2,2,999,999
"4605",2,12011,3,1,7,3,3,1,999,999,999,999,999,1,999,999,1,2
"4606",2,12011,3,1,7,3,5,1,999,999,999,999,999,999,999,999,999,999
"4607",2,12011,3,1,7,1,1,1,999,999,999,999,999,2,999,999,999,999
"4608",2,12011,3,1,7,1,4,1,999,999,999,999,999,999,999,999,999,999
"4609",2,12011,3,1,7,3,4,1,999,999,999,999,999,999,999,999,999,999
"4610",2,12011,3,2,7,2,1,1,2,2,2,2,2,999,1,1,999,999
"4611",2,12011,3,2,7,2,4,3,999,999,999,999,999,999,999,999,999,999
"4612",2,12011,3,2,7,2,5,1,1,1,2,2,1,999,1,1,999,999
"4613",2,12011,3,1,7,2,3,1,999,999,999,999,999,999,999,999,999,999
"4614",2,12011,3,2,7,2,3,1,999,999,999,999,999,2,999,999,999,999
"4615",2,12011,3,2,7,2,4,1,999,999,999,999,999,1,999,999,999,999
"4616",2,12011,3,1,7,3,2,1,999,999,999,999,999,2,999,999,999,999
"4617",2,12011,3,1,7,3,2,2,999,999,999,999,999,2,999,999,999,999
"4618",2,12011,3,1,7,2,3,1,2,2,2,2,2,999,2,1,1,2
"4619",2,12011,3,2,7,3,1,1,2,2,2,2,2,999,2,1,1,2
"4620",2,12011,3,2,7,1,1,1,999,999,999,999,999,999,999,999,999,999
"4621",2,12011,3,1,7,2,5,1,999,999,999,999,999,999,999,999,999,999
"4622",2,12011,3,2,7,3,1,1,999,999,999,999,999,2,999,999,999,999
"4623",2,12011,3,2,7,1,1,2,2,2,2,2,2,999,2,2,1,2
"4624",2,12011,3,2,7,3,4,1,999,999,999,999,999,1,999,999,999,999
"4625",2,12011,3,1,7,3,1,1,999,999,999,999,999,999,999,999,999,999
"4626",2,12011,3,1,7,1,1,1,2,2,2,2,2,999,2,2,999,999
"4627",2,12011,3,1,7,2,4,1,999,999,999,999,999,999,999,999,999,999
"4628",2,12011,3,1,7,3,2,1,999,999,999,999,999,2,999,999,999,999
"4629",2,12011,3,1,7,2,3,1,999,999,999,999,999,999,999,999,999,999
"4630",2,12011,3,2,7,1,1,1,999,999,999,999,999,2,999,999,999,999
"4631",2,12011,3,1,7,1,1,1,999,999,999,999,999,1,999,999,1,1
"4632",2,12011,3,2,7,3,2,2,999,999,999,999,999,1,999,999,1,2
"4633",2,12011,3,2,7,2,2,1,2,2,2,2,2,999,2,2,1,2
"4634",2,12011,3,2,7,3,2,1,2,2,2,2,2,999,2,2,1,2
"4635",2,12011,3,2,7,1,1,1,999,999,999,999,999,999,999,999,999,999
"4636",2,12011,3,1,7,3,3,2,999,999,999,999,999,999,999,999,999,999
"4637",2,12011,3,1,7,1,3,1,2,2,2,2,2,999,2,2,999,999
"4638",2,12011,3,1,7,2,2,2,999,999,999,999,999,1,999,999,999,999
"4639",2,12011,3,2,7,3,2,1,2,2,1,1,2,999,1,1,999,999
"4640",2,12011,3,1,7,2,3,1,999,999,999,999,999,999,999,999,999,999
"4641",2,12011,3,2,7,1,2,2,999,999,999,999,999,2,999,999,999,999
"4642",2,12011,3,2,7,1,1,1,999,999,999,999,999,999,999,999,999,999
"4643",2,12011,3,2,7,1,1,1,999,999,999,999,999,999,999,999,999,999
"4644",2,12011,3,2,7,1,2,1,2,2,2,2,2,999,2,1,1,2
"4645",2,12011,3,1,7,3,3,1,999,999,999,999,999,999,999,999,999,999
"4646",2,12011,3,2,7,3,3,1,999,999,999,999,999,2,999,999,1,2
"4647",2,12011,3,2,7,3,1,1,999,999,999,999,999,2,999,999,999,999
"4648",2,12011,3,2,7,2,1,1,2,2,2,2,2,999,2,1,999,999
"4649",2,12011,3,2,7,3,4,1,999,999,999,999,999,2,999,999,999,999
"4650",2,12011,3,1,7,3,2,1,999,999,999,999,999,2,999,999,999,999
"4651",2,12011,3,1,7,1,2,2,999,999,999,999,999,999,999,999,999,999
"4652",2,12011,3,2,7,1,2,2,999,999,999,999,999,2,999,999,1,2
"4653",2,12011,3,1,7,3,4,1,999,999,999,999,999,999,999,999,999,999
"4654",2,12011,3,2,7,2,1,1,999,999,999,999,999,2,999,999,999,999
"4655",2,12011,3,2,7,2,4,1,2,2,2,2,2,999,2,1,1,2
"4656",2,12011,3,1,7,1,2,1,999,999,999,999,999,2,999,999,2,2
"4657",2,12011,3,2,7,1,3,1,2,2,2,2,2,999,2,2,2,2
"4658",2,12011,3,1,7,2,2,1,999,999,999,999,999,2,999,999,999,999
"4659",2,12011,3,1,7,3,4,3,2,2,2,2,2,999,1,1,999,999
"4660",2,12011,3,1,7,2,3,1,2,2,2,2,2,999,2,2,1,2
"4661",2,12011,3,2,7,1,2,1,2,2,2,2,2,999,2,1,999,999
"4662",2,12011,3,2,7,2,4,1,999,999,999,999,999,999,999,999,999,999
"4663",2,12011,3,2,7,2,4,1,999,999,999,999,999,999,999,999,999,999
"4664",2,12011,3,1,7,3,4,3,999,999,999,999,999,2,999,999,999,999
"4665",2,12011,3,1,7,3,1,1,1,2,2,2,2,999,2,1,999,999
"4666",2,12011,3,2,7,1,1,2,2,2,2,2,2,999,2,2,2,2
"4667",2,12011,3,1,7,1,1,1,999,999,999,999,999,1,999,999,1,2
"4668",2,12011,3,1,7,1,1,2,2,2,2,2,2,999,2,2,2,2
"4669",2,12011,3,2,7,2,1,1,999,999,999,999,999,2,999,999,999,999
"4670",2,12011,3,1,7,1,3,1,2,2,1,2,2,999,2,999,999,999
"4671",2,12011,3,2,7,2,1,1,999,999,999,999,999,2,999,999,999,999
"4672",2,12011,3,2,7,3,5,1,2,2,2,2,2,999,2,1,999,999
"4673",2,12011,3,2,7,3,4,1,999,999,999,999,999,1,999,999,999,999
"4674",2,12011,3,1,7,2,2,2,999,999,999,999,999,999,999,999,999,999
"4675",2,12011,3,1,7,2,2,1,2,2,2,2,2,999,2,1,999,999
"4676",2,12011,3,2,7,2,1,1,999,999,999,999,999,2,999,999,1,2
"4677",2,12011,3,1,7,2,3,1,2,2,2,2,2,999,1,2,999,999
"4678",2,12011,3,1,7,3,2,2,999,999,999,999,999,1,999,999,999,999
"4679",2,12011,3,1,7,3,2,2,999,999,999,999,999,2,999,999,999,999
"4680",2,12011,3,1,7,1,3,1,999,999,999,999,999,999,999,999,999,999
"4681",2,12011,3,2,7,3,2,1,2,2,2,2,2,999,2,1,1,2
"4682",2,12011,3,2,7,3,4,2,999,999,999,999,999,2,999,999,1,2
"4683",2,12011,3,1,7,1,1,1,2,2,2,2,2,999,2,1,999,999
"4684",2,12011,3,2,7,2,2,1,999,999,999,999,999,999,999,999,999,999
"4685",2,12011,3,2,7,2,4,1,999,999,999,999,999,999,999,999,999,999
"4686",2,12011,3,2,7,2,3,1,999,999,999,999,999,999,999,999,999,999
"4687",2,12011,3,2,7,1,1,1,999,999,999,999,999,2,999,999,999,999
"4688",2,12011,3,1,7,3,4,1,999,999,999,999,999,2,999,999,2,2
"4689",2,12011,3,1,7,2,4,3,999,999,999,999,999,2,999,999,999,999
"4690",2,12011,3,2,7,3,4,1,999,999,999,999,999,999,999,999,999,999
"4691",2,12011,3,2,7,3,3,1,999,999,999,999,999,2,999,999,999,999
"4692",2,12011,3,1,7,2,1,1,999,999,999,999,999,2,999,999,999,999
"4693",2,12011,3,1,7,1,1,2,2,2,2,2,2,999,2,2,1,2
"4694",2,12011,3,1,7,3,4,2,999,999,999,999,999,999,999,999,999,999
"4695",2,12011,3,2,7,1,3,1,999,999,999,999,999,2,999,999,999,999
"4696",2,12011,3,1,7,3,4,1,999,999,999,999,999,2,999,999,2,2
"4697",2,12011,3,2,7,1,1,1,999,999,999,999,999,999,999,999,999,999
"4698",2,12011,3,1,7,1,2,1,999,999,999,999,999,999,999,999,999,999
"4699",2,12011,3,1,7,3,4,1,1,2,2,2,2,999,1,1,999,999
"4700",2,12011,3,1,7,1,1,1,999,999,999,999,999,2,999,999,999,999
"4701",2,12011,3,2,7,2,2,1,2,2,2,2,2,999,2,2,2,2
"4702",2,12011,3,2,7,2,2,1,999,999,999,999,999,999,999,999,999,999
"4703",2,12011,3,1,7,2,2,1,2,2,2,1,2,999,2,1,1,2
"4704",2,12011,3,1,7,3,2,1,999,999,999,999,999,2,999,999,999,999
"4705",2,12011,3,1,7,2,1,1,2,2,1,2,2,999,1,2,1,2
"4706",2,12011,3,2,7,1,2,1,2,2,2,2,2,999,2,2,1,2
"4707",2,12011,3,2,7,1,1,2,999,999,999,999,999,2,999,999,999,999
"4708",2,12011,3,1,7,2,5,1,999,999,999,999,999,1,999,999,999,999
"4709",2,12011,3,1,7,2,2,1,999,999,999,999,999,999,999,999,999,999
"4710",2,12011,3,2,7,3,1,2,999,999,999,999,999,2,999,999,999,999
"4711",2,12011,3,2,7,1,1,1,999,999,999,999,999,1,999,999,1,2
"4712",2,12011,3,1,7,2,2,1,999,999,999,999,999,1,999,999,999,999
"4713",2,12011,3,2,7,3,3,1,999,999,999,999,999,2,999,999,1,1
"4714",2,12011,3,1,7,3,4,1,999,999,999,999,999,1,999,999,1,2
"4715",5,12015,3,1,2,2,1,1,2,2,2,2,2,999,2,1,999,999
"4716",5,12015,3,1,2,3,4,1,999,999,999,999,999,1,999,999,1,2
"4717",5,12015,3,2,2,2,1,1,999,999,999,999,999,999,999,999,999,999
"4718",5,12015,3,1,2,1,3,1,999,999,999,999,999,2,999,999,2,2
"4719",5,12015,3,2,2,2,3,1,999,999,999,999,999,2,999,999,2,2
"4720",5,12015,3,2,2,1,1,1,999,999,999,999,999,1,999,999,999,999
"4721",5,12015,3,2,2,1,3,1,1,2,2,1,2,999,1,1,999,999
"4722",5,12015,3,1,2,1,1,2,2,2,2,2,2,999,2,2,999,999
"4723",5,12015,3,2,2,2,1,1,999,999,999,999,999,2,999,999,2,2
"4724",5,12015,3,1,2,1,1,1,999,999,999,999,999,999,999,999,999,999
"4725",5,12015,3,1,2,1,2,1,2,2,2,2,2,999,2,1,999,999
"4726",5,12015,3,2,2,1,2,1,2,2,2,2,2,999,2,1,999,999
"4727",5,12015,3,2,2,3,4,1,999,999,999,999,999,999,999,999,999,999
"4728",5,12015,3,2,2,2,1,1,2,2,2,2,2,999,2,1,1,1
"4729",5,12015,3,1,2,3,2,1,999,999,999,999,999,2,999,999,999,999
"4730",5,12019,3,2,5,1,1,1,999,999,999,999,999,1,999,999,999,999
"4731",5,12019,3,1,5,1,1,1,999,999,999,999,999,999,999,999,999,999
"4732",5,12019,3,2,5,2,5,1,999,999,999,999,999,1,999,999,1,1
"4733",5,12019,3,2,5,1,1,1,999,999,999,999,999,1,999,999,999,999
"4734",5,12019,3,1,5,3,5,1,999,999,999,999,999,999,999,999,999,999
"4735",5,12019,3,1,5,3,4,1,999,999,999,999,999,999,999,999,999,999
"4736",5,12019,3,2,5,3,4,1,2,2,2,2,2,999,1,1,999,999
"4737",5,12019,3,2,5,2,5,1,999,999,999,999,999,1,999,999,1,1
"4738",5,12021,3,2,3,2,3,1,2,2,2,2,2,999,2,1,999,999
"4739",5,12021,3,1,3,1,1,1,999,999,999,999,999,2,999,999,999,999
"4740",5,12021,3,1,3,2,4,1,999,999,999,999,999,999,999,999,999,999
"4741",5,12021,3,2,3,2,4,1,999,999,999,999,999,1,999,999,999,999
"4742",5,12021,3,2,3,1,5,1,999,999,999,999,999,2,999,999,999,999
"4743",5,12021,3,1,3,1,5,1,999,999,999,999,999,999,999,999,999,999
"4744",5,12021,3,2,3,1,3,1,2,2,2,2,2,999,2,2,999,999
"4745",5,12021,3,1,3,2,3,1,999,999,999,999,999,999,999,999,999,999
"4746",5,12033,3,2,3,2,2,1,999,999,999,999,999,1,999,999,1,1
"4747",5,12033,3,2,3,1,3,1,2,2,1,2,2,999,1,1,999,999
"4748",5,12033,3,1,3,2,3,1,999,999,999,999,999,2,999,999,2,1
"4749",5,12033,3,1,3,3,4,1,2,2,2,2,2,999,2,2,999,999
"4750",5,12033,3,1,3,2,2,1,1,2,2,2,2,999,2,2,1,1
"4751",5,12033,3,1,3,1,1,2,2,2,2,2,2,999,2,1,999,999
"4752",5,12033,3,2,3,1,2,4,999,999,999,999,999,999,999,999,999,999
"4753",5,12033,3,1,3,3,4,1,999,999,999,999,999,999,999,999,999,999
"4754",5,12033,3,2,3,3,3,1,999,999,999,999,999,1,999,999,999,999
"4755",5,12033,3,2,3,2,4,1,999,999,999,999,999,1,999,999,1,1
"4756",5,12033,3,2,3,2,4,1,999,999,999,999,999,999,999,999,999,999
"4757",5,12033,3,2,3,2,2,1,2,2,2,2,2,999,2,2,999,999
"4758",5,12033,3,1,3,3,3,4,999,999,999,999,999,999,999,999,999,999
"4759",5,12033,3,2,3,1,1,1,2,2,2,2,2,999,2,2,999,999
"4760",5,12033,3,1,3,3,3,1,999,999,999,999,999,999,999,999,999,999
"4761",5,12033,3,1,3,1,3,1,2,2,2,2,2,999,1,1,999,999
"4762",5,12033,3,1,3,1,1,1,2,2,2,2,2,999,2,2,999,999
"4763",5,12033,3,2,3,2,3,1,999,999,999,999,999,999,999,999,999,999
"4764",5,12033,3,2,3,2,4,1,999,999,999,999,999,1,999,999,1,2
"4765",5,12033,3,2,3,1,2,2,2,2,2,2,2,999,2,1,999,999
"4766",5,12033,3,2,3,2,1,1,999,999,999,999,999,999,999,999,999,999
"4767",5,12033,3,1,3,1,1,1,2,2,2,2,2,999,2,2,999,999
"4768",5,12053,3,2,5,3,4,1,999,999,999,999,999,2,999,999,999,999
"4769",5,12053,3,2,5,2,3,1,2,2,2,2,2,999,2,1,999,999
"4770",5,12053,3,1,5,3,2,1,2,2,2,2,2,999,1,1,1,2
"4771",5,12053,3,1,5,3,2,1,2,2,2,2,2,999,2,2,1,2
"4772",5,12053,3,2,5,1,3,1,999,999,999,999,999,999,999,999,999,999
"4773",5,12053,3,1,5,3,2,1,2,2,2,2,2,999,2,2,2,2
"4774",5,12053,3,2,5,2,2,1,999,999,999,999,999,999,999,999,999,999
"4775",5,12053,3,1,5,1,2,1,2,2,2,2,2,999,2,1,999,999
"4776",5,12053,3,1,5,1,4,1,999,999,999,999,999,999,999,999,999,999
"4777",5,12053,3,1,5,3,2,1,999,999,999,999,999,1,999,999,999,999
"4778",5,12053,3,1,5,2,3,1,999,999,999,999,999,2,999,999,999,999
"4779",5,12053,3,2,5,1,2,1,999,999,999,999,999,999,999,999,999,999
"4780",5,12053,3,2,5,1,2,1,999,999,999,999,999,2,999,999,999,999
"4781",5,12053,3,2,5,1,1,1,2,2,2,2,2,999,1,1,1,2
"4782",5,12053,3,2,5,3,2,1,999,999,999,999,999,999,999,999,999,999
"4783",3,12057,3,1,5,3,3,1,999,999,999,999,999,999,999,999,999,999
"4784",3,12057,3,1,5,1,2,4,2,2,2,2,2,999,2,1,1,1
"4785",3,12057,3,1,5,2,1,3,2,2,2,2,2,999,2,2,1,2
"4786",3,12057,3,1,5,3,3,2,999,999,999,999,999,1,999,999,999,999
"4787",3,12057,3,1,5,1,1,1,2,2,2,2,2,999,2,1,999,999
"4788",3,12057,3,2,5,1,1,1,2,2,2,2,2,999,2,1,999,999
"4789",3,12057,3,2,5,1,2,1,999,999,999,999,999,2,999,999,999,999
"4790",3,12057,3,1,5,1,1,1,999,999,999,999,999,999,999,999,999,999
"4791",3,12057,3,2,5,1,2,1,999,999,999,999,999,2,999,999,999,999
"4792",3,12057,3,1,5,3,5,1,2,2,2,2,2,999,2,1,999,999
"4793",3,12057,3,2,5,1,2,1,999,999,999,999,999,2,999,999,1,2
"4794",3,12057,3,2,5,1,1,1,999,999,999,999,999,999,999,999,999,999
"4795",3,12057,3,1,5,1,3,1,999,999,999,999,999,999,999,999,999,999
"4796",3,12057,3,2,5,2,2,1,999,999,999,999,999,999,999,999,999,999
"4797",3,12057,3,1,5,1,2,1,999,999,999,999,999,999,999,999,999,999
"4798",3,12057,3,2,5,3,3,1,999,999,999,999,999,1,999,999,999,999
"4799",3,12057,3,2,5,2,1,1,2,2,2,2,2,999,2,1,2,2
"4800",3,12057,3,1,5,3,4,1,999,999,999,999,999,1,999,999,999,999
"4801",3,12057,3,2,5,1,3,1,2,2,2,2,2,999,2,1,999,999
"4802",3,12057,3,2,5,1,2,1,999,999,999,999,999,999,999,999,999,999
"4803",3,12057,3,2,5,1,1,2,2,2,2,2,2,999,2,1,2,2
"4804",3,12057,3,2,5,1,3,1,999,999,999,999,999,999,999,999,999,999
"4805",3,12057,3,2,5,1,2,1,999,999,999,999,999,2,999,999,2,1
"4806",3,12057,3,2,5,2,5,1,999,999,999,999,999,999,999,999,999,999
"4807",3,12057,3,2,5,2,2,1,999,999,999,999,999,999,999,999,999,999
"4808",3,12057,3,2,5,3,5,1,999,999,999,999,999,999,999,999,999,999
"4809",3,12057,3,1,5,2,2,1,999,999,999,999,999,999,999,999,999,999
"4810",3,12057,3,2,5,3,3,1,999,999,999,999,999,999,999,999,999,999
"4811",3,12057,3,2,5,1,2,3,999,999,999,999,999,999,999,999,999,999
"4812",3,12057,3,2,5,1,2,1,2,2,2,2,2,999,2,2,999,999
"4813",3,12057,3,2,5,3,3,1,2,2,2,2,2,999,2,2,999,999
"4814",3,12057,3,2,5,1,2,3,999,999,999,999,999,2,999,999,2,2
"4815",3,12057,3,2,5,3,4,1,2,2,2,2,2,999,2,1,2,2
"4816",3,12057,3,2,5,1,4,1,999,999,999,999,999,2,999,999,999,999
"4817",3,12057,3,2,5,3,5,1,1,2,2,1,2,999,1,1,1,1
"4818",3,12057,3,1,5,1,2,1,999,999,999,999,999,2,999,999,999,999
"4819",3,12057,3,1,5,1,1,1,999,999,999,999,999,999,999,999,999,999
"4820",3,12057,3,2,5,3,3,1,999,999,999,999,999,2,999,999,999,999
