"","class","voting","sex","educnew","incomenew","racenew"
"9163",1,"rep<10%","Female",1,2,"White"
"9164",2,"rep<10%","Male",3,4,"White"
"9165",1,"rep<10%","Female",1,1,"White"
"9166",2,"rep<10%","Female",1,2,"White"
"9167",2,"rep<10%","Female",3,2,"White"
"9168",1,"rep<10%","Male",1,1,"White"
"9169",1,"rep<10%","Female",1,2,"White"
"9170",1,"rep<10%","Male",1,3,"White"
"9171",1,"rep<10%","Female",2,2,"Black"
"9172",1,"rep<10%","Female",1,1,"White"
"9173",2,"rep<10%","Female",2,1,"Black"
"9174",1,"rep<10%","Female",2,2,"White"
"9175",1,"rep<10%","Male",3,3,"White"
"9176",1,"rep<10%","Female",2,3,"Black"
"9177",2,"rep<10%","Male",2,3,"White"
"9178",1,"rep<10%","Male",1,1,"White"
"9179",2,"rep<10%","Male",3,3,"White"
"9180",1,"rep<10%","Female",2,3,"White"
"9181",1,"rep<10%","Male",1,3,"White"
"9182",1,"rep<10%","Female",1,1,"Other race"
"9183",1,"rep<10%","Male",1,1,"White"
"9184",1,"rep<10%","Male",2,2,"White"
"9185",1,"rep<10%","Female",2,3,"White"
"9186",1,"rep<10%","Female",1,2,"White"
"9187",2,"rep<10%","Male",1,2,"White"
"9188",1,"rep<10%","Female",3,1,"White"
"9189",2,"rep<10%","Female",3,1,"Black"
"9190",3,"rep<10%","Male",2,3,"White"
"9191",2,"rep<10%","Female",3,4,"White"
"9192",2,"rep<10%","Male",3,4,"White"
"9193",1,"rep<10%","Male",3,3,"White"
"9194",1,"rep<10%","Female",1,5,"White"
"9195",1,"60%>dem>10%","Female",1,1,"White"
"9196",2,"60%>dem>10%","Male",2,2,"White"
"9197",1,"60%>dem>10%","Male",1,1,"Black"
"9198",1,"60%>dem>10%","Female",1,3,"White"
"9199",2,"60%>dem>10%","Female",2,3,"White"
"9200",1,"60%>dem>10%","Male",1,1,"White"
"9201",1,"60%>dem>10%","Female",1,1,"White"
"9202",1,"60%>dem>10%","Female",1,1,"White"
"9203",1,"60%>dem>10%","Female",1,1,"White"
"9204",1,"60%>dem>10%","Male",1,1,"White"
"9205",1,"60%>rep>10%","Male",1,3,"White"
"9206",1,"60%>rep>10%","Male",1,1,"White"
"9207",2,"60%>rep>10%","Female",3,4,"White"
"9208",3,"60%>rep>10%","Male",3,3,"White"
"9209",2,"60%>rep>10%","Male",2,3,"White"
"9210",1,"60%>rep>10%","Female",1,1,"White"
"9211",1,"60%>rep>10%","Male",1,2,"White"
"9212",2,"60%>rep>10%","Male",2,4,"White"
"9213",3,"60%>rep>10%","Male",3,3,"White"
"9214",2,"60%>rep>10%","Female",2,5,"White"
"9215",1,"60%>rep>10%","Female",1,4,"White"
"9216",2,"60%>rep>10%","Male",3,1,"White"
"9217",1,"60%>rep>10%","Male",1,1,"White"
"9218",1,"60%>rep>10%","Male",1,1,"White"
"9219",1,"60%>rep>10%","Male",1,1,"Other race"
"9220",2,"60%>rep>10%","Female",3,2,"White"
"9221",2,"60%>rep>10%","Female",2,4,"White"
"9222",1,"60%>rep>10%","Male",1,3,"White"
"9223",1,"60%>rep>10%","Female",2,1,"White"
"9224",2,"60%>rep>10%","Male",1,2,"White"
"9225",1,"60%>rep>10%","Female",2,4,"White"
"9226",2,"60%>rep>10%","Male",3,2,"White"
"9227",2,"60%>rep>10%","Male",2,1,"White"
"9228",1,"60%>rep>10%","Male",2,2,"White"
"9229",1,"60%>rep>10%","Female",1,1,"White"
"9230",1,"60%>rep>10%","Male",3,4,"White"
"9231",1,"60%>rep>10%","Male",1,2,"White"
"9232",3,"60%>rep>10%","Female",1,4,"White"
"9233",1,"60%>rep>10%","Male",2,3,"White"
"9234",1,"60%>rep>10%","Female",3,2,"White"
"9235",1,"60%>rep>10%","Male",2,2,"White"
"9236",2,"60%>rep>10%","Male",2,4,"White"
"9237",1,"60%>rep>10%","Female",3,1,"White"
"9238",2,"60%>rep>10%","Male",3,3,"White"
"9239",2,"60%>rep>10%","Male",1,4,"White"
"9240",1,"60%>rep>10%","Male",1,2,"White"
"9241",1,"60%>rep>10%","Male",1,2,"White"
"9242",1,"60%>rep>10%","Female",1,2,"White"
"9243",1,"60%>rep>10%","Female",1,2,"White"
"9244",2,"60%>rep>10%","Female",2,1,"White"
"9245",2,"60%>rep>10%","Female",2,1,"White"
"9246",2,"dem>60%","Male",3,5,"White"
"9247",3,"dem>60%","Female",2,5,"White"
"9248",2,"dem>60%","Male",3,5,"White"
"9249",3,"dem>60%","Female",3,4,"White"
"9250",1,"dem>60%","Female",3,2,"White"
"9251",3,"dem>60%","Female",2,1,"White"
"9252",2,"dem>60%","Female",2,5,"White"
"9253",2,"dem>60%","Male",3,3,"White"
"9254",1,"dem>60%","Female",1,1,"White"
"9255",2,"dem>60%","Male",1,2,"White"
"9256",2,"dem>60%","Female",1,1,"White"
"9257",1,"dem>60%","Male",3,2,"White"
"9258",2,"dem>60%","Female",3,5,"White"
"9259",1,"dem>60%","Male",1,1,"White"
"9260",2,"dem>60%","Male",2,3,"White"
"9261",2,"dem>60%","Female",3,3,"White"
"9262",2,"dem>60%","Female",3,5,"White"
"9263",3,"dem>60%","Male",3,4,"White"
"9264",2,"dem>60%","Male",2,2,"White"
"9265",2,"dem>60%","Female",3,4,"White"
"9266",2,"dem>60%","Female",2,3,"Black"
"9267",1,"dem>60%","Female",1,1,"White"
"9268",2,"dem>60%","Female",3,4,"White"
"9269",1,"dem>60%","Male",3,5,"White"
"9270",2,"dem>60%","Female",2,5,"White"
"9271",3,"dem>60%","Female",3,5,"White"
"9272",2,"dem>60%","Male",3,5,"White"
"9273",1,"rep<10%","Male",2,3,"White"
"9274",1,"rep<10%","Female",1,1,"Black"
"9275",1,"rep<10%","Male",2,3,"White"
"9276",1,"rep<10%","Male",2,3,"White"
"9277",3,"rep<10%","Female",3,3,"White"
"9278",1,"rep<10%","Male",2,2,"Other race"
"9279",2,"rep<10%","Female",1,2,"White"
"9280",1,"rep<10%","Female",1,2,"White"
"9281",1,"rep<10%","Male",1,2,"White"
"9282",2,"rep<10%","Male",3,3,"White"
"9283",2,"rep<10%","Male",2,4,"White"
"9284",2,"rep<10%","Female",1,2,"Black"
"9285",2,"rep<10%","Female",3,4,"White"
"9286",1,"rep<10%","Female",1,2,"White"
"9287",1,"rep<10%","Male",2,2,"White"
"9288",1,"rep<10%","Male",1,3,"White"
"9289",1,"60%>dem>10%","Female",1,1,"Asian"
"9290",2,"60%>dem>10%","Male",1,5,"White"
"9291",1,"60%>dem>10%","Female",3,5,"White"
"9292",2,"60%>dem>10%","Male",3,5,"White"
"9293",1,"60%>dem>10%","Male",3,5,"White"
"9294",3,"60%>dem>10%","Male",3,4,"White"
"9295",2,"60%>dem>10%","Female",2,3,"Asian"
"9296",1,"60%>dem>10%","Female",3,3,"White"
"9297",2,"60%>dem>10%","Male",3,3,"White"
"9298",2,"60%>dem>10%","Male",3,4,"White"
"9299",2,"60%>dem>10%","Male",3,1,"White"
"9300",1,"60%>dem>10%","Male",2,3,"Black"
"9301",2,"60%>dem>10%","Male",3,5,"White"
"9302",1,"60%>dem>10%","Male",3,1,"Asian"
"9303",2,"60%>dem>10%","Male",3,4,"White"
"9304",2,"60%>dem>10%","Female",3,3,"White"
"9305",1,"60%>dem>10%","Male",1,3,"White"
"9306",2,"60%>dem>10%","Female",2,5,"Black"
"9307",2,"60%>dem>10%","Male",3,5,"White"
"9308",1,"60%>dem>10%","Male",2,4,"Asian"
"9309",1,"60%>dem>10%","Female",3,5,"Asian"
"9310",2,"60%>dem>10%","Female",3,3,"White"
"9311",2,"60%>dem>10%","Male",3,5,"White"
"9312",2,"60%>dem>10%","Male",3,3,"White"
"9313",1,"60%>dem>10%","Male",3,5,"White"
"9314",1,"60%>dem>10%","Male",1,1,"Asian"
"9315",2,"60%>dem>10%","Male",3,4,"White"
"9316",2,"60%>dem>10%","Female",2,2,"White"
"9317",2,"60%>dem>10%","Female",1,3,"White"
"9318",1,"60%>dem>10%","Male",1,1,"White"
"9319",1,"60%>dem>10%","Female",3,5,"White"
"9320",1,"60%>dem>10%","Female",1,3,"White"
"9321",3,"60%>dem>10%","Female",3,4,"White"
"9322",1,"60%>dem>10%","Male",2,5,"White"
"9323",1,"60%>dem>10%","Male",2,2,"White"
"9324",2,"60%>dem>10%","Male",3,5,"White"
"9325",2,"60%>dem>10%","Female",3,5,"White"
"9326",1,"60%>dem>10%","Male",3,3,"Black"
"9327",1,"60%>dem>10%","Female",1,1,"White"
"9328",2,"60%>dem>10%","Male",3,4,"White"
"9329",2,"60%>dem>10%","Female",3,5,"White"
"9330",2,"60%>dem>10%","Female",3,3,"White"
"9331",1,"60%>dem>10%","Male",3,4,"White"
"9332",3,"60%>dem>10%","Female",3,5,"White"
"9333",2,"60%>dem>10%","Male",3,3,"White"
"9334",1,"60%>dem>10%","Female",2,4,"White"
"9335",2,"60%>dem>10%","Female",3,3,"White"
"9336",2,"60%>dem>10%","Female",3,5,"White"
"9337",1,"60%>dem>10%","Female",3,5,"Other race"
"9338",2,"60%>dem>10%","Female",1,4,"White"
"9339",2,"60%>dem>10%","Female",3,4,"White"
"9340",2,"60%>dem>10%","Female",3,5,"White"
"9341",2,"60%>dem>10%","Female",3,4,"White"
"9342",1,"60%>dem>10%","Male",1,2,"Black"
"9343",2,"60%>dem>10%","Male",3,4,"White"
"9344",2,"60%>dem>10%","Male",3,4,"Asian"
"9345",2,"60%>dem>10%","Female",3,4,"White"
"9346",1,"60%>dem>10%","Male",3,3,"White"
"9347",2,"60%>dem>10%","Female",3,3,"White"
"9348",2,"60%>dem>10%","Male",3,4,"White"
"9349",2,"60%>dem>10%","Male",2,5,"White"
"9350",2,"60%>dem>10%","Male",3,5,"White"
"9351",1,"60%>dem>10%","Female",1,1,"White"
"9352",1,"60%>dem>10%","Female",2,4,"White"
"9353",1,"60%>dem>10%","Male",1,1,"White"
"9354",2,"60%>dem>10%","Female",3,1,"Other race"
"9355",2,"60%>dem>10%","Female",1,3,"White"
"9356",3,"60%>dem>10%","Female",3,1,"White"
"9357",2,"60%>dem>10%","Male",3,5,"Black"
"9358",3,"60%>dem>10%","Female",3,4,"White"
"9359",1,"60%>dem>10%","Female",3,3,"White"
"9360",1,"60%>dem>10%","Male",2,3,"White"
"9361",3,"60%>dem>10%","Female",3,3,"White"
"9362",2,"60%>dem>10%","Female",1,5,"White"
"9363",3,"60%>dem>10%","Female",1,3,"White"
"9364",2,"60%>dem>10%","Male",3,3,"White"
"9365",1,"60%>dem>10%","Male",3,5,"White"
"9366",1,"60%>dem>10%","Female",1,2,"White"
"9367",2,"60%>dem>10%","Male",3,5,"White"
"9368",2,"60%>dem>10%","Female",1,3,"Black"
"9369",1,"60%>dem>10%","Male",2,5,"White"
"9370",2,"60%>dem>10%","Male",1,1,"White"
"9371",2,"60%>dem>10%","Male",1,1,"White"
"9372",2,"60%>dem>10%","Female",3,5,"White"
"9373",2,"60%>dem>10%","Female",2,4,"White"
"9374",2,"60%>dem>10%","Male",2,1,"White"
"9375",2,"60%>dem>10%","Male",1,1,"White"
"9376",2,"60%>dem>10%","Female",2,3,"White"
"9377",1,"60%>dem>10%","Female",3,2,"White"
"9378",1,"60%>dem>10%","Male",1,1,"White"
"9379",3,"60%>dem>10%","Female",3,5,"White"
"9380",1,"60%>dem>10%","Female",1,3,"White"
"9381",1,"60%>dem>10%","Female",2,2,"White"
"9382",2,"60%>dem>10%","Male",3,4,"Black"
"9383",2,"60%>dem>10%","Male",3,5,"White"
"9384",2,"60%>dem>10%","Female",3,5,"White"
"9385",1,"60%>dem>10%","Male",1,4,"White"
"9386",1,"60%>dem>10%","Male",1,2,"White"
"9387",2,"60%>dem>10%","Female",3,5,"White"
"9388",2,"60%>dem>10%","Female",3,5,"Asian"
"9389",2,"60%>dem>10%","Female",2,5,"White"
"9390",3,"60%>dem>10%","Female",2,5,"White"
"9391",1,"60%>dem>10%","Female",3,3,"White"
"9392",1,"60%>dem>10%","Male",3,5,"White"
"9393",1,"60%>dem>10%","Male",3,5,"White"
"9394",2,"60%>dem>10%","Female",2,3,"Black"
"9395",3,"60%>dem>10%","Female",3,5,"White"
"9396",1,"60%>dem>10%","Male",1,2,"White"
"9397",2,"60%>dem>10%","Male",3,4,"White"
"9398",2,"60%>dem>10%","Male",3,5,"White"
"9399",1,"60%>dem>10%","Male",1,1,"White"
"9400",1,"60%>dem>10%","Female",1,2,"White"
"9401",1,"60%>dem>10%","Female",1,4,"White"
"9402",3,"60%>dem>10%","Female",1,4,"White"
"9403",1,"60%>dem>10%","Male",1,2,"White"
"9404",1,"60%>dem>10%","Female",1,2,"White"
"9405",1,"60%>dem>10%","Female",2,3,"White"
"9406",2,"60%>dem>10%","Female",3,5,"White"
"9407",1,"60%>dem>10%","Female",1,4,"White"
"9408",1,"60%>dem>10%","Female",3,4,"White"
"9409",1,"60%>dem>10%","Male",1,3,"White"
"9410",1,"60%>dem>10%","Male",1,4,"White"
"9411",1,"60%>dem>10%","Male",2,3,"White"
"9412",2,"60%>dem>10%","Female",2,1,"White"
"9413",1,"60%>dem>10%","Male",1,4,"White"
"9414",2,"60%>dem>10%","Male",1,3,"White"
"9415",1,"60%>dem>10%","Female",1,3,"White"
"9416",2,"60%>dem>10%","Male",3,3,"White"
"9417",1,"60%>dem>10%","Female",3,3,"White"
"9418",1,"60%>dem>10%","Female",2,2,"White"
"9419",2,"60%>dem>10%","Female",3,5,"White"
"9420",2,"60%>dem>10%","Female",3,5,"White"
"9421",3,"60%>dem>10%","Male",3,3,"White"
"9422",3,"60%>dem>10%","Male",3,3,"White"
"9423",2,"60%>dem>10%","Female",3,4,"White"
"9424",2,"60%>dem>10%","Female",1,2,"White"
"9425",3,"60%>dem>10%","Male",3,4,"White"
"9426",2,"rep<10%","Male",1,2,"Black"
"9427",2,"rep<10%","Male",3,1,"White"
"9428",3,"rep<10%","Female",3,2,"Black"
"9429",1,"rep<10%","Male",1,2,"Black"
"9430",1,"rep<10%","Female",2,1,"Black"
"9431",1,"rep<10%","Female",3,2,"Black"
"9432",1,"rep<10%","Male",1,2,"Black"
"9433",1,"rep<10%","Female",1,2,"White"
"9434",1,"rep<10%","Male",2,3,"White"
"9435",1,"rep<10%","Male",1,1,"Black"
"9436",1,"rep<10%","Female",2,2,"White"
"9437",1,"rep<10%","Female",1,1,"Black"
"9438",1,"rep<10%","Female",1,2,"Black"
"9439",1,"rep<10%","Male",3,2,"White"
"9440",1,"rep<10%","Male",1,2,"White"
"9441",1,"rep<10%","Male",2,2,"White"
"9442",1,"rep<10%","Male",2,3,"White"
"9443",1,"rep<10%","Female",2,1,"Black"
"9444",2,"60%>dem>10%","Male",2,1,"Black"
"9445",2,"60%>dem>10%","Female",1,2,"White"
"9446",2,"60%>dem>10%","Female",1,2,"White"
"9447",1,"60%>dem>10%","Female",2,1,"Black"
"9448",1,"60%>dem>10%","Male",1,3,"White"
"9449",2,"60%>dem>10%","Male",2,1,"Black"
"9450",2,"60%>dem>10%","Female",3,3,"Black"
"9451",1,"60%>dem>10%","Male",1,1,"White"
"9452",2,"60%>dem>10%","Male",2,2,"Black"
"9453",1,"60%>dem>10%","Male",3,3,"Black"
"9454",1,"60%>dem>10%","Female",3,4,"White"
"9455",2,"60%>dem>10%","Female",1,1,"Black"
"9456",2,"60%>dem>10%","Male",2,4,"Black"
"9457",2,"60%>dem>10%","Female",3,3,"White"
"9458",3,"60%>dem>10%","Female",2,3,"White"
"9459",1,"60%>dem>10%","Female",3,1,"Black"
"9460",1,"60%>dem>10%","Female",1,1,"White"
"9461",1,"60%>dem>10%","Male",1,1,"Black"
"9462",1,"60%>dem>10%","Female",2,1,"White"
"9463",1,"60%>dem>10%","Female",2,1,"White"
"9464",1,"60%>dem>10%","Male",1,2,"White"
"9465",1,"60%>dem>10%","Female",1,1,"Black"
"9466",2,"60%>dem>10%","Female",3,5,"White"
"9467",1,"60%>dem>10%","Male",2,2,"White"
"9468",2,"60%>dem>10%","Female",2,2,"Black"
"9469",2,"60%>dem>10%","Female",2,1,"Black"
"9470",2,"60%>dem>10%","Female",2,2,"White"
"9471",1,"60%>dem>10%","Female",1,3,"White"
"9472",1,"60%>dem>10%","Male",2,1,"Black"
"9473",1,"60%>dem>10%","Female",1,3,"White"
"9474",2,"60%>dem>10%","Male",2,2,"White"
"9475",1,"dem>60%","Female",1,1,"Black"
"9476",1,"dem>60%","Female",2,1,"Black"
"9477",3,"dem>60%","Female",3,3,"White"
"9478",2,"dem>60%","Female",2,2,"White"
"9479",2,"dem>60%","Male",1,1,"White"
"9480",1,"dem>60%","Male",1,1,"White"
"9481",1,"dem>60%","Female",1,1,"Black"
"9482",1,"dem>60%","Female",1,1,"Black"
"9483",1,"dem>60%","Female",1,1,"White"
"9484",3,"rep<10%","Female",3,5,"Black"
"9485",2,"rep<10%","Male",2,1,"White"
"9486",2,"rep<10%","Female",2,1,"White"
"9487",2,"rep<10%","Male",1,3,"White"
"9488",2,"rep<10%","Male",2,3,"Black"
"9489",2,"rep<10%","Male",3,4,"White"
"9490",2,"rep<10%","Male",2,3,"Black"
"9491",2,"rep<10%","Female",2,3,"White"
"9492",1,"rep<10%","Female",1,2,"Asian"
"9493",2,"rep<10%","Female",2,2,"White"
"9494",2,"rep<10%","Female",3,3,"Black"
"9495",2,"rep<10%","Female",3,3,"Black"
"9496",2,"rep<10%","Male",3,3,"White"
"9497",1,"rep<10%","Female",1,3,"White"
"9498",2,"rep<10%","Male",2,2,"White"
"9499",1,"rep<10%","Male",1,2,"White"
"9500",1,"rep<10%","Female",1,3,"White"
"9501",2,"rep<10%","Female",2,3,"Asian"
"9502",2,"rep<10%","Male",2,2,"Black"
"9503",3,"rep<10%","Male",3,2,"White"
"9504",3,"60%>dem>10%","Female",3,2,"White"
"9505",2,"60%>dem>10%","Male",2,2,"Asian"
"9506",1,"60%>dem>10%","Male",1,1,"White"
"9507",2,"60%>dem>10%","Male",3,4,"White"
"9508",2,"60%>dem>10%","Female",1,5,"White"
"9509",3,"60%>dem>10%","Female",3,2,"White"
"9510",2,"60%>dem>10%","Male",1,1,"White"
"9511",1,"60%>dem>10%","Male",1,2,"Other race"
"9512",1,"60%>dem>10%","Male",3,2,"White"
"9513",2,"60%>dem>10%","Male",3,2,"White"
"9514",1,"60%>dem>10%","Female",1,1,"White"
"9515",1,"60%>dem>10%","Female",2,1,"Black"
"9516",3,"60%>dem>10%","Female",2,1,"Asian"
"9517",1,"60%>dem>10%","Male",2,2,"White"
"9518",2,"60%>dem>10%","Male",3,2,"Asian"
"9519",1,"60%>dem>10%","Female",1,1,"White"
"9520",2,"60%>dem>10%","Female",3,2,"White"
"9521",2,"60%>dem>10%","Female",3,2,"White"
"9522",1,"60%>dem>10%","Female",1,1,"Asian"
"9523",2,"60%>dem>10%","Female",3,1,"White"
"9524",1,"60%>dem>10%","Female",1,1,"Asian"
"9525",1,"60%>dem>10%","Female",2,2,"Black"
"9526",1,"60%>dem>10%","Male",3,4,"Asian"
"9527",1,"60%>dem>10%","Male",1,1,"White"
"9528",2,"60%>dem>10%","Female",1,5,"White"
"9529",2,"60%>dem>10%","Male",2,3,"Asian"
"9530",1,"60%>dem>10%","Female",3,2,"White"
"9531",1,"60%>dem>10%","Female",2,1,"Asian"
"9532",3,"60%>dem>10%","Female",3,2,"White"
"9533",2,"60%>dem>10%","Female",2,3,"White"
"9534",1,"60%>dem>10%","Male",3,3,"Asian"
"9535",2,"60%>dem>10%","Female",2,3,"White"
"9536",2,"60%>dem>10%","Male",3,4,"White"
"9537",1,"60%>dem>10%","Female",2,2,"Black"
"9538",2,"60%>dem>10%","Female",1,1,"White"
"9539",2,"60%>dem>10%","Male",3,1,"Black"
"9540",1,"60%>dem>10%","Female",2,1,"White"
"9541",3,"60%>dem>10%","Female",3,2,"White"
"9542",3,"60%>dem>10%","Male",3,5,"White"
"9543",2,"60%>dem>10%","Female",3,4,"White"
"9544",1,"60%>dem>10%","Male",3,4,"White"
"9545",2,"60%>dem>10%","Female",1,3,"White"
"9546",2,"60%>dem>10%","Male",1,5,"White"
"9547",1,"60%>dem>10%","Male",1,5,"White"
"9548",1,"60%>dem>10%","Female",1,3,"White"
"9549",2,"60%>dem>10%","Female",2,2,"White"
"9550",3,"60%>dem>10%","Male",3,4,"Asian"
"9551",3,"60%>dem>10%","Female",3,2,"White"
"9552",3,"60%>dem>10%","Male",3,3,"White"
"9553",2,"60%>dem>10%","Male",3,1,"Asian"
"9554",1,"60%>dem>10%","Female",1,1,"Black"
"9555",2,"60%>dem>10%","Male",3,3,"White"
"9556",2,"60%>dem>10%","Male",3,3,"White"
"9557",2,"60%>dem>10%","Female",1,1,"Asian"
"9558",3,"60%>dem>10%","Male",3,2,"White"
"9559",1,"60%>dem>10%","Female",1,1,"Asian"
"9560",3,"60%>dem>10%","Female",3,2,"Asian"
"9561",2,"60%>dem>10%","Female",3,5,"White"
"9562",2,"60%>dem>10%","Male",2,2,"Asian"
"9563",2,"60%>dem>10%","Female",3,5,"White"
"9564",2,"60%>dem>10%","Male",3,3,"White"
"9565",1,"60%>dem>10%","Male",3,2,"Asian"
"9566",1,"60%>dem>10%","Female",1,1,"White"
"9567",1,"60%>dem>10%","Female",3,3,"White"
"9568",2,"60%>dem>10%","Male",3,5,"White"
"9569",1,"60%>dem>10%","Female",1,2,"Asian"
"9570",2,"60%>dem>10%","Male",3,5,"White"
"9571",1,"60%>dem>10%","Male",3,2,"White"
"9572",3,"60%>dem>10%","Male",3,5,"White"
"9573",1,"60%>dem>10%","Male",2,1,"White"
"9574",1,"60%>dem>10%","Female",1,1,"White"
"9575",2,"60%>dem>10%","Female",2,4,"White"
"9576",2,"60%>dem>10%","Female",2,2,"Asian"
"9577",2,"60%>dem>10%","Female",2,1,"White"
"9578",2,"60%>dem>10%","Male",3,4,"Other race"
"9579",2,"60%>dem>10%","Female",2,2,"White"
"9580",1,"60%>dem>10%","Male",3,4,"Asian"
"9581",2,"60%>dem>10%","Male",3,2,"Asian"
"9582",1,"60%>dem>10%","Male",1,2,"White"
"9583",1,"60%>dem>10%","Male",2,4,"Asian"
"9584",1,"60%>dem>10%","Male",3,2,"White"
"9585",3,"60%>dem>10%","Female",2,5,"White"
"9586",2,"60%>dem>10%","Female",3,3,"White"
"9587",2,"60%>dem>10%","Female",3,3,"White"
"9588",1,"60%>dem>10%","Female",3,4,"White"
"9589",1,"60%>dem>10%","Female",1,2,"White"
"9590",1,"60%>dem>10%","Male",1,1,"Asian"
"9591",2,"60%>dem>10%","Male",3,4,"White"
"9592",2,"60%>dem>10%","Male",3,5,"Asian"
"9593",2,"60%>dem>10%","Female",3,5,"White"
"9594",3,"60%>dem>10%","Male",3,1,"Asian"
"9595",2,"60%>dem>10%","Female",3,2,"White"
"9596",3,"60%>dem>10%","Female",3,5,"White"
"9597",1,"60%>dem>10%","Female",2,4,"Black"
"9598",2,"60%>dem>10%","Female",2,2,"White"
"9599",2,"60%>dem>10%","Female",1,2,"White"
"9600",1,"60%>dem>10%","Male",1,2,"White"
"9601",2,"60%>dem>10%","Male",1,1,"White"
"9602",2,"60%>dem>10%","Male",1,5,"White"
"9603",2,"60%>dem>10%","Male",2,2,"White"
"9604",2,"60%>dem>10%","Female",2,2,"White"
"9605",2,"60%>dem>10%","Male",1,4,"White"
"9606",1,"60%>dem>10%","Female",3,5,"White"
"9607",1,"60%>dem>10%","Female",2,2,"White"
"9608",2,"60%>dem>10%","Male",3,5,"Asian"
"9609",2,"60%>dem>10%","Male",3,2,"White"
"9610",2,"60%>dem>10%","Female",1,5,"White"
"9611",1,"60%>dem>10%","Male",3,3,"White"
"9612",2,"60%>dem>10%","Female",3,3,"White"
"9613",1,"60%>dem>10%","Male",3,5,"White"
"9614",2,"60%>dem>10%","Female",3,5,"White"
"9615",2,"60%>dem>10%","Male",3,2,"White"
"9616",2,"60%>dem>10%","Male",2,2,"White"
"9617",2,"60%>dem>10%","Female",2,3,"White"
"9618",2,"60%>dem>10%","Male",3,4,"White"
"9619",2,"60%>dem>10%","Male",3,5,"White"
"9620",2,"60%>dem>10%","Female",1,3,"White"
"9621",1,"60%>dem>10%","Male",3,1,"Asian"
"9622",1,"60%>dem>10%","Female",3,2,"White"
"9623",2,"60%>dem>10%","Male",3,4,"White"
"9624",2,"60%>dem>10%","Male",3,2,"Asian"
"9625",2,"60%>dem>10%","Female",3,5,"White"
"9626",2,"60%>dem>10%","Female",3,2,"Asian"
"9627",2,"60%>dem>10%","Female",1,1,"White"
"9628",2,"60%>dem>10%","Male",2,4,"White"
"9629",2,"60%>dem>10%","Female",1,1,"White"
"9630",2,"60%>dem>10%","Male",3,3,"White"
"9631",2,"60%>dem>10%","Female",1,1,"White"
"9632",1,"60%>dem>10%","Male",3,5,"White"
"9633",2,"60%>dem>10%","Female",3,5,"White"
"9634",2,"60%>dem>10%","Female",3,1,"White"
"9635",1,"60%>dem>10%","Female",2,2,"White"
"9636",2,"60%>dem>10%","Female",1,3,"White"
"9637",2,"60%>dem>10%","Male",2,2,"White"
"9638",1,"60%>dem>10%","Female",3,5,"White"
"9639",2,"60%>dem>10%","Female",3,1,"White"
"9640",2,"60%>dem>10%","Male",1,4,"White"
"9641",3,"60%>dem>10%","Female",1,3,"White"
"9642",2,"60%>dem>10%","Male",3,1,"White"
"9643",2,"60%>dem>10%","Female",2,2,"White"
"9644",3,"60%>dem>10%","Female",1,2,"White"
"9645",1,"60%>dem>10%","Female",2,2,"White"
"9646",2,"60%>dem>10%","Female",2,5,"White"
"9647",3,"60%>dem>10%","Female",3,2,"White"
"9648",1,"60%>dem>10%","Male",1,4,"White"
"9649",2,"60%>dem>10%","Female",2,1,"White"
"9650",2,"60%>dem>10%","Female",1,1,"White"
"9651",2,"60%>dem>10%","Male",3,5,"White"
"9652",2,"60%>dem>10%","Male",3,3,"White"
"9653",3,"60%>dem>10%","Male",3,3,"White"
"9654",2,"60%>dem>10%","Female",3,5,"White"
"9655",2,"60%>dem>10%","Male",1,3,"White"
"9656",2,"60%>dem>10%","Male",3,2,"White"
"9657",1,"60%>dem>10%","Male",1,2,"White"
"9658",2,"60%>dem>10%","Female",2,3,"White"
"9659",1,"60%>dem>10%","Female",2,1,"White"
"9660",2,"60%>dem>10%","Male",1,3,"Asian"
"9661",2,"60%>dem>10%","Female",2,1,"White"
"9662",2,"60%>dem>10%","Male",2,5,"White"
"9663",1,"rep<10%","Female",2,2,"White"
"9664",2,"rep<10%","Female",2,3,"White"
"9665",1,"rep<10%","Male",1,2,"White"
"9666",3,"rep<10%","Female",3,5,"White"
"9667",2,"rep<10%","Male",1,1,"White"
"9668",1,"rep<10%","Female",1,2,"White"
"9669",1,"rep<10%","Male",2,1,"White"
"9670",1,"rep<10%","Male",1,2,"White"
"9671",1,"rep<10%","Male",2,2,"White"
"9672",2,"rep<10%","Female",3,2,"White"
"9673",2,"rep<10%","Female",2,5,"White"
"9674",3,"rep<10%","Male",1,2,"White"
"9675",2,"rep<10%","Male",3,4,"White"
"9676",2,"rep<10%","Female",2,1,"White"
"9677",1,"rep<10%","Female",1,3,"White"
"9678",2,"rep<10%","Female",3,2,"White"
"9679",2,"rep<10%","Female",2,5,"White"
